id,shop_name,shop_name_branch,shop_name_official,shop_name_kana,ramendb_url,rating_value,rating_cnt,addr_region,addr_local,street_addr,latitude,longitude,tel,opening_hors,regular_holiday,nearest_station,menu,memo,official_site,facebook,twitter,instagram
349,中華そばつけ麺 魚介の達人 久兵衛,取手店,中華そばつけ麺 魚介の達人 久兵衛 取手店,ちゅうかそばつけめん ぎょかいのたつじん きゅうべえ,https://ramendb.supleks.jp/s/24011.html,79.124,148,茨城県,取手市,米ノ井167-28 2階,35.924214469461,140.02650260925,0297-78-5757,"11:00〜15:00／17:00〜22:30
[土] 11:30〜22:30
[日・祝] 11:30〜22:30
※各ラストオーダー",木曜,関東鉄道常総線『稲戸井駅』（405m）,"濃厚つけ麺...830円
濃厚つけ麺玉子...930円
辛つけ麺...860円
辛つけ麺玉子...960円
味噌つけ麺...860円
味噌つけ麺玉子...960円
辛味噌つけ麺...890円
辛味噌つけ麺玉子...990円
濃厚つけ麺チャーシュー...1030円
辛つけ麺チャーシュー...1060円
味噌つけ麺チャーシュー...1090円

濃厚ラーメン...780円
濃厚ラーメン玉子...880円
濃厚辛ラーメン...810円
濃厚辛ラーメン玉子...910円
濃厚ラーメンチャーシュー...980円
濃厚辛ラーメンチャーシュー...1010円

久兵衛そば...690円
久兵衛そば玉子...790円
こってり背脂そば...690円
こってり背脂そば玉子...790円
久兵衛そばチャーシュー...890円
こってり背脂そばチャーシュー...890円

トマトつけ麺...860円
トマトラーメン...860円
カレーつけ麺...860円
カレーラーメン...860円

和風魚介つけ麺...780円
新辛味噌つけ麺...880円
濃厚味噌ラーメン...860円
野菜ラーメン...780円

大盛...100円
特盛...150円

チャーシュー丼...300円
チャーシュー...200円
おつまみチャーシュー...250円
玉子...100円
メンマ...100円
岩のり...100円
ネギ盛り...100円
ランチセット...120円
ギョーザ...350円
持ち帰りギョーザ...1050円

(2015年3月6日現在、税込み)","*小学生以下オレンジジュースをサービス
*麺類+餃子でライスサービス
*平日15時までライスor半ライスサービス
*金曜日レディスデー/トッピング1品サービス",,,,
350,ダントツラーメン,岡山一番店,ダントツラーメン 岡山一番店,だんとつらーめん,https://ramendb.supleks.jp/s/100706.html,79.108,2,岡山県,岡山市北区,岩田町7-116,34.66910677796071,133.92155919058052,086-222-2202,"11:30〜15:00／17:00〜21:00
※売り切れ次第終了",無休,山陽新幹線、JR山陽本線(姫路～岡山)など『岡山駅』（394m）,,,,,,
351,ちょもらん麺,,ちょもらん麺,ちょもらんめん,https://ramendb.supleks.jp/s/12449.html,79.100,42,愛知県,名古屋市中区,錦3-15-10,35.171522173826006,136.9077589325409,052-963-5121,11:30～16:00／17:30〜24:30,無休,名鉄瀬戸線、名古屋市営地下鉄東山線など『栄町駅』（152m）,"醤油ちょもらん麺：￥730
味噌ちょもらん麺：￥790
台湾ちょもらん麺：￥790
黒ゴマちょもらん麺：￥890

特製油そば：￥590
特製海老油そば：￥690","名古屋名物とJインスパイアのフュージョン
つけ麺 ムッチーと同じ店舗内にあるが、券売機は別。",,,,
352,雅狼,,雅狼,がろう,https://ramendb.supleks.jp/s/33375.html,79.071,90,埼玉県,草加市,中根3-23-13,35.8480042,139.8113316,048-948-6644,11:00～翌2:00,無休,東武伊勢崎線『獨協大学前〈草加松原〉駅』（1.1km）,"雅狼麺...850円
雅狼麺カツオ...880円
雅狼麺塩...930円
雅狼麺みそ...950円
うま辛麺...950円
たんたんめん...1000円
雅狼麺（小）...800円

中華そば...800円
カツオそば...830円
しおそば...880円
みそそば...900円

つけ麺...880円
つけ麺かつお...900円
つけ麺ゆず...900円
うま辛つけ麺...980円
塩つけ麺...950円
みそつけ麺...980円
まぜそば...980円
つけ麺用やさい...120円

麺量
ラーメン 並盛200g、大盛300g、特盛400g、特特盛600g
つけ麺  並盛250g、大盛350g、特盛450g、特特盛650g
中華そば、まぜそばは大盛300gまで
大盛 100円、特盛 200円、特特盛 300円
漢盛1kg 1000円、2kg 2000円、3kg 3000円

トッピング
全部乗せ...300円
味玉...100円
小ブタ...150円
バカブタ...300円
メンマ...100円
のり...100円
うま辛ジャン...100円
うま辛モツ...100円
ピリ辛ネギ...200円
バター50円
青ネギ...50円
生卵...50円
魚粉...50円

※まぜそば無料トッピング
魚粉、揚げネギ、チーズ、うま辛ジャン、カレー

まぶしめし...300円
ライス...200円
半ライス...150円",,https://ramengarou.com/,https://www.facebook.com/soukaramengaro,https://twitter.com/remengarou,
353,麺屋 豚道場,,麺屋 豚道場,めんやぶたどうじょう,https://ramendb.supleks.jp/s/90707.html,79.057,28,富山県,富山市,五福1922-5,36.69887696518681,137.1910906190144,非公開,11:00〜14:00／18:00〜22:00,日曜、祝日,富山地鉄市内線『富山大学前駅』（21m）,"まぜそば 750円
チーズ 100円
生玉子 100円
魚粉 100円
のり 100円
麺大盛 50円
豚増し 150円",,,https://www.facebook.com/%E9%BA%BA%E5%B1%8B-%E8%B1%9A%E9%81%93%E5%A0%B4-1550773795220763/,https://twitter.com/butadouzyou,
354,夢を語れ 岐阜,,夢を語れ 岐阜,ゆめをかたれ ぎふ,https://ramendb.supleks.jp/s/129450.html,79.039,22,岐阜県,羽島郡,岐南町上印食8-123-1,35.3889428,136.7877715,非公開,"[月・火・木・金]
17:30～21:00
[土・日・祝]
11:00～15:00",水曜,名鉄各務原線『細畑駅』（1.4km）,"ラーメン・汁なし900円
※カレーは月曜日限定",,,,https://twitter.com/yumekata_gifu,
355,ラーメン赤沼,,ラーメン赤沼,らーめんあかぬま,https://ramendb.supleks.jp/s/122797.html,79.010,47,群馬県,高崎市,江木町624-33,36.3338018694077,139.0161917742397,不明,"11:00〜14:00／18:00～22:00
※売り切れ次第終了",木曜日,上越新幹線、北陸新幹線など『高崎駅』（1.3km）,"●小ラーメン(150g)750円
●ラーメン（300g）850円
●大ラーメン（450g）950円
●豚増し250円
●生卵50円
●黒烏龍茶200円
※野菜、脂の量を変更する場合は、店員に渡す前に食券にペンで記入する
 （〇…増、／…少なめ、×…無し）
※生姜、ニンニクは卓上セルフ","●券売機で食券を購入
●座席へは、店員に誘導される
●写真撮影可能
●できたら番号札の色と番号が呼ばれるので取りに行く",,,https://twitter.com/ramen_akanuma,
356,ラーメンこじろう 526,武蔵小杉店,ラーメンこじろう 526 武蔵小杉店,らーめんこじろう,https://ramendb.supleks.jp/s/32095.html,78.983,53,神奈川県,川崎市中原区,上丸子山王町1-1401,35.577398135910514,139.66579757244608,非公開,"11:50～14:00／17:00～21:00 （早じまいあり）
※しばしば開店時間が遅れる事もあるので、初訪問の方はご注意下さい。",火曜日,JR南武線、JR横須賀線など『武蔵小杉駅』（278m）,"ラーメン小...700円
ラーメン大...850円

豚増し...100円/200円","旧ラーメン二郎 武蔵小杉店。
2011年1月19日「小杉二郎」から店名変更
基本的に店名以外は変更ないようです。",,,,
357,光そば,,光そば,ひかりそば,https://ramendb.supleks.jp/s/123212.html,78.965,11,東京都,江戸川区,東瑞江1-36-8,35.69140801811849,139.89853616256562,不明,"11:30～14:00／19:00～22:00
[土・日・祝] 11:30～14:00／19:00～21:00",不定休,都営新宿線『瑞江駅』（228m）,"らぁ麺：730円
チャーシュー麺：950円
特製らぁ麺：850円
つけ麺：790円
チャーシューつけ麺：1,000円
特製つけ麺：900円
ラーメン光二郎 870円（木夜・金夜・土？・日昼だけ）",瑞江駅北口から移転。,,,https://twitter.com/lcnkby,
358,麺や 唯桜,,麺や 唯桜,めんや ゆいざくら,https://ramendb.supleks.jp/s/29067.html,78.923,205,埼玉県,坂戸市,八幡1-3-22,35.9599385616711,139.40329134464,049-290-5001,11:30〜15:00／18:00〜22:00,木曜,東武東上線、東武越生線『坂戸駅』（888m）,"新メニュー：鳥塩ラーメン中（300g）750円 / 大（400g）850円
ラーメン 中（300g）750円 / 大（400g）850円
辛ラーメン 中（300g）850円 / 大（400g）950円
汁なし坦々麺（300g）800円 / 大（400g）900円
まぜそば 中（300g）850円 / 大（400g）950円
つけ桜（300g）850円

トッピング
ぶた 150円 ぶたW 300円
味玉 ・メンマ 各100円
魚粉・カレー粉・チーズ 各50円
マヨネーズ 30円
お土産ぶた（400g）900円 （800g）1800円

無料トッピング
ヤサイ・アブラ・ニンニク・カラメ
チーズ（まぜそばのみ可）","2010年8月オープンの二郎インスパイア系
店主はドン-キタモト出身

食券は先に購入します。",,,https://twitter.com/menya_yuizakura,
359,三十郎,下館駅南店,三十郎 下館駅南店,さんじゅうろう,https://ramendb.supleks.jp/s/114189.html,78.912,25,茨城県,筑西市,乙815,36.3034861,139.9768907,不明,11:30〜14:45（L.O.14:30）／18:00〜24:00（L.O.23:30）,日曜、月曜、祝日,JR水戸線、関東鉄道常総線など『下館駅』（134m）,"ラーメン 850円
まぜそば 900円
味噌ラーメン 900円
つけめん 950円
麺増し（100g）50円

【トッピング】
国産ブタ増し 250円
味付けウズラ（5ケ）120円
生卵 50円
つけ玉アブラ（タレと生卵と背脂）120円
味付きニンニンの芽 100円
ニラキムチ 100円
白菜キムチ 100円
フライドオニオン 50円
とろけるチーズ（2枚）80円
カツオ節 50円
ショウガ 80円

その他アルコール類、ソフトドリンク各種あり",浅草開化楼製の麺を使用,,,https://twitter.com/sanjuurou2018,
360,浜田屋,,浜田屋,はまだや ほんてん,https://ramendb.supleks.jp/s/6342.html,78.892,91,茨城県,水戸市,浜田町2-247-4,36.363833112529,140.50198316574,029-231-5939,10:30〜24:00（L.O.23:30） （金・土は翌1:00） 【スープ切れ終了】,無休,鹿島臨海鉄道大洗鹿島線『東水戸駅』（1.3km）,"浜田屋中華そば（ちぢれ麺）…620円
あっさり中華そば（ちぢれ麺）…620円
こてこて中華そば（ちぢれ麺）…650円
浜田屋チャーシューメン（ちぢれ麺）…850円 熟成手造りチャーシュー
あっさりチャーシューメン（ちぢれ麺）…850円
こてこてチャーシューメン（ちぢれ麺）…880円  背脂たっぷり!!
野菜たっぷり味噌ラーメン（太麺）…800円 特製味噌!!
ネギ味噌ラーメン（太麺）…800円 特製味噌スープ
辛味噌ラーメン（太麺）…800円 特製辛ジャンスープ
浜二郎…750円
タンメン…800円
塩そば…690円
魚系塩そば…750円

■セットメニューは中華スープ又はあっさりスープのどちらかをお選びください。20円プラスで他のスープも選べます。
Aセット→チャーハン+中華そば…900円
Bセット→焼肉丼+中華そば…900円
Cセット→餃子+ライス+中華そば…900円
Dセット→チャーシュー丼+中華そば…900円
Eセット→焼肉丼+中華そば+ギョーザ…980円
Fセット→チャーシュー丼+中華そば+ギョーザ…980円
■トッピングメニュー
自家製チャーシュー5枚…350円
半熟味付玉子…150円 トッピング大好評
自家製ギョーザ…350円
メンマ・コーン・ホウレン草（国産）・のり…各100円
■大好評のお持ち帰りチャーシュー…500円",,http://hamadayara-men.com/,https://www.facebook.com/%E4%B8%AD%E8%8F%AF%E3%81%9D%E3%81%B0%E6%B5%9C%E7%94%B0%E5%B1%8B-1714819272136013/,https://twitter.com/hamadaya310,
361,ラーメン107,,ラーメン107,らーめんいちまるなな,https://ramendb.supleks.jp/s/67388.html,78.891,41,神奈川県,川崎市中原区,新城3-13-1,35.5853753,139.62970819999998,050-5217-8847,"（月曜-土曜）
11:30～14:30 （料理L.O. 14:00 ドリンクL.O. 14:00）
18:00～21:00 （料理L.O. 20:30 ドリンクL.O. 20:30）

（日曜）
11:30～14:30 （料理L.O. 14:00 ドリンクL.O. 14:00）",不定休,JR南武線『武蔵新城駅』（223m）,"らーめん(200g) 800円
ミニらーめん(120g/野菜少なめ) 600円
らーめん野菜なし(200g) 750円
油そば(ラーメン汁なし)(200g) 900円
限定らーめん 900円 ※日によって実施の有無有り(限定内容は日によって異なる)
中盛 +100円(300g)/大盛 +150円(400g)/特盛 +200円(量は自己申告制）

【トッピング】
チャーシュー増量 300円
味付け玉子 100円
生玉子 80円
のり 100円

【サイドメニュー】
ごはん 100円
玉子かけごはん 180円
たきこみごはん 250円
瓶ビール(サッポロ 赤星) 550円

その他、現金トッピング有り(店内厨房内に表示有り)","・店主はラーメンこじろう 526 武蔵小杉店出身
・店内入口右手に券売機有り
・水はセルフ(店内奥に給水機有り)、箸は割箸、レンゲ有り
・卓上調味料＝刻みニンニク、醤油ダレ、自家製ラー油、酢、あらびきペッパー、白こしょう、唐辛子",https://107-musashishinjyou.owst.jp/,,,
362,ラーメンとりとん,,ラーメンとりとん,らーめんとりとん,https://ramendb.supleks.jp/s/70627.html,78.876,53,東京都,練馬区,貫井3-6-3,35.7356089,139.62862359999997,不明,"水、金、日
11:30〜素材切れまで",月、火、木、土,西武池袋線『富士見台駅』（100m）,"2020年10月21日に家系にリニューアル
家系ラーメン 750円
味玉家系ラーメン 850円
家系チャーシュー麺 1000円
ハウスGラーメン 800円

各々のつけ麺 ＋80円

汁なし830","【テイクアウト】
【デリバリー】UberEats

「関口製麺」の跡地",,,https://twitter.com/ramentoriton,
363,ラーメン イエロー,,ラーメン イエロー,らーめん いえろー,https://ramendb.supleks.jp/s/62776.html,78.848,16,新潟県,新潟市西区,大野186-1,37.8651643,138.9526681,不明,11:30～14:00／18:00～20:30,火曜,JR越後線『新潟大学前駅』（472m）,,2012年11月18日めん屋いなば跡地にオープン,,,,
364,ら～めん ぎょうてん屋 GOLD,綾瀬店,ら～めん ぎょうてん屋 GOLD 綾瀬店,らーめん ぎょうてんや ごーるど,https://ramendb.supleks.jp/s/76058.html,78.839,31,神奈川県,綾瀬市,深谷上1ー5ー3,35.439551734039895,139.4265575272309,0467-38-6644,11:00～翌1:00,無休,,"醤油ラーメン・・￥700
特製ラーメン・・￥900
チャーシューメン・・￥850

ぎ郎・・・・￥800
特ぎ郎・・・￥1000
豚ぎ郎・・・￥1100
ぎ郎（小）・・￥750

塩ラーメン・・・￥700
特製塩ラーメン・・￥900
チャーシュー塩ラーメン・・￥850

つけ麺・・・￥800
つけぎ郎・・￥800

ネギ（辛・白）・・￥200
チャーシュー3枚・・￥150
豚1枚・・￥100
味玉、ほうれん草・・各￥100
のり、バター・・・・各￥50","【テイクアウト】
ぎょうてん屋全店舗テイクアウトラーメン開始。町田店、東名厚木店、綾瀬店、伊勢原店、海老名店！！

超熟成醤油無化調ラーメンが売り
食券制
ぎ郎を除いた麺類注文でライス・おかわり無料 ぎ郎は野菜増しとの2択",,,,
365,優勝軒,日立店,優勝軒 日立店,ゆうしょうけん,https://ramendb.supleks.jp/s/118086.html,78.821,56,茨城県,日立市,大みか町4-23-24,36.5077328,140.6293118,0294-33-8383,"11:00〜15:30／17:30〜22:30（L.O.）
[土・日・祝] 11:00〜22:30（L.O.）",第1・2月曜、1月1日,JR常磐線(取手～いわき)『大甕駅』（1.1km）,"つけ麺：並290g，中410g，大615g，特820g（茹で上がり量）
もりそば 並・中 690円，大 790円，特 890円
特製もりそば 並・中 850円，大 950円，特 1050円
豚つけ麺： 並・中 730円，大 830円，特 930円
唐辛子つけ麺： 並・中 730円，大 830円，特 930円
肉富士つけ麺： 並・中 850円，大 950円，特 1050円
肉玉つけ麺：並・中 850円，大 950円，特 1050円
スーラーつけ麺：並・中 750円，大 850円，特 950円
チーズ味噌つけ麺：並・中 850円，大 950円，特 1050円

ラーメン：麺大盛り+100円
醤油ラーメン 690円
背脂醤油ラーメン 690円
ネギ味噌ラーメン 730円
富士ラーメン（醤油・味噌・辛味噌）750円
肉富士ラーメン 850円
辛肉富士ラーメン 880円
富士チャーシューメン（醤油・味噌・辛味噌） 950円
味噌ラーメン 690円
ホルモン味噌ラーメン 850円
辛味噌ラーメン 700円

トッピング：
あぶりチャーシュー 3枚 200円
白ネギ，辛ネギ，メンマ，味玉，温玉，のり5枚 各100円

無料トッピング：
もやし，にんにく，きざみにんにく，きざみタマネギ

餃子（3個）180円（6個）360円（9個）520円
唐揚げ 2個 200円 ...
白飯 小 100円，中 150円，大 200円",大みかラーメン すず家の居抜き,https://yushoken.com,,https://twitter.com/YushokenHitachi,
366,ラーメン岩佐,2号店,ラーメン岩佐 2号店,らーめんいわさ,https://ramendb.supleks.jp/s/69467.html,78.801,51,神奈川県,大和市,下鶴間1550-5,35.5102155,139.45096030000002,不明,"平日 11:00～15:30／17:30～23:30
土・日・祝 11:00〜23:30",,小田急江ノ島線、東急田園都市線『中央林間駅』（614m）,"（とんこつ醤油味、太麺）
がっつりラーメン・・・小￥700、並￥750
がっつり豚増し・・・小￥900、並￥950
がっつり野菜ダブル・・・￥850
がっつり豚ダブル・・・￥1150
がっつり野菜ダブル豚増し・・・￥1050
がっつりデラックス・・・￥1250

（塩とんこつ味、細麺）
ラーメン・・・・￥680
野菜たっぷりラーメン・・￥780
岩佐のチャーシューメン・・￥880
野菜たっぷりチャーシューメン・・・￥980
自家製チャーシューメン ダブル増し・・￥1050
のりラーメン・・・・￥780
のりのりラーメン・・￥880
ネギたっぷりラーメン・・￥780
味玉ラーメン・・・・￥780

（みそ味）
岩佐の味噌ラーメン・・・￥790
岩佐の味噌野菜たっぷりラーメン・・・￥890
岩佐の味噌チャーシューメン・・・￥990

（濃厚魚介だし）
つけ麺 or ラーメン・・・￥790、小￥740
野菜つけ麺 or ラーメン・・・￥890
肉増しつけ麺 or ラーメン・・・￥990
辛辛魚介だしつけ麺 or ラーメン・・・￥880

（その他）
鰹だし香るあっさり醤油ラーメン・・・￥680
ぶっかけ・・・￥790
がっつりまぜそば・・・￥700
早田流カレーまぜそば・・・￥800
がっつり野菜タンメン・・・￥780

麺中盛り・・￥60
麺大盛り・・￥120
麺特盛り・・￥180",ラーメン 岩佐の2号店,,,,
367,麺でる,南大沢店,麺でる 南大沢店,めんでる,https://ramendb.supleks.jp/s/66816.html,78.800,38,東京都,八王子市,南大沢2-213-9,35.60836047678375,139.38576525952453,042-689-5299,11:00～15:00／18:00～23:00,無休,京王相模原線『南大沢駅』（836m）,"プチラーメン700円
(小ラーメン250g、大ラーメン500g)
小ラーメン(チャーシュー2枚) 750円
小豚ラーメン(チャーシュー4枚) 900円
小豚Wラーメン(チャーシュー7枚) 1050円
大ラーメン(チャーシュー2枚) 850円
大豚ラーメン(チャーシュー4枚) 1000円
大豚Wラーメン(チャーシュー7枚) 1150円
特製つけ麺 830円
特製まぜ麺（限定） 830円
限界盛り麺 1kg プラス100円
ネギ 100円
豚増し 150円
味付玉子 100円

無料トッピング（提供時申告、まし・ましまし有り）
ニンニク
ヤサイ
アブラ
カラメ
魚粉
タマネギ
辛揚げ（揚げ玉を一味唐辛子で和えたもの）

黒フーロン茶 200円
スーパードライ 500円","無料トッピングは出来上がり時に聞かれます。
マシ、マシマシまで対応してくれますが食べきれる方のみです。",https://mobile.twitter.com/menderu373030,,https://twitter.com/menderu373030,
368,らーめんもりかわ,,らーめんもりかわ,らーめんもりかわ,https://ramendb.supleks.jp/s/19054.html,78.793,42,広島県,広島市南区,大州四丁目11-30,34.3867896,132.49631669999997,082-287-6668,11:00 ～ 14:00／17:00 ～ 21:00,木,JR山陽本線(三原～岩国)、JR呉線『天神川駅』（397m）,"インスパイア(1日10食限定)…750円(ヤサイ、ニンニク、味の濃さ、油の量、麺の硬さ調整出来ます)
出汁の種類
たちうお…950円
えび、ほたて、さんま、まぐろ、あさり…850円
もりそば(醤油のみ 温or冷)…850円

燻製チャーシュー…230円
だしがふき出すたまご…120円
鮭ごはん…170円",ふじ☆もと系の魚介系と二郎インスパイア系のお店,http://www14.ocn.ne.jp/~morikawa/,https://www.facebook.com/ramenmorikawa1/?ref=ts&fref=ts,https://twitter.com/ramenmorikawa1,
369,どてちんⅢ,,どてちんⅢ,どてちんすりー,https://ramendb.supleks.jp/s/26391.html,78.753,70,千葉県,佐倉市,井野1491-1,35.716339,140.1279888,043-497-6868,11:00～翌3:00,火曜,京成本線、東葉高速鉄道東葉高速線『東葉勝田台駅』（199m）,"どて辛らーめん 750円 辛さが普通、中辛、大辛から選べます。
どて辛つけめん 750円
らーめん 750円
つけめん 750円

味玉+100円  チャーシュー+300円
大盛（2玉）まで無料 メガ盛り（2玉以上から）+150円
1玉150g","麺屋青山グループ
麺屋 青山 本店さんの別業態店です。
普通1玉、中盛1.5玉、大盛2玉、同一料金(食べ残し厳禁）
食券制
食券提示時に にんにくの有無 野菜増 アブラ、味の濃さ、麺の量、固さ調整可",http://m-aoyama.co.jp/?page_id=252,,,
370,まぜそば(麺)マゼロー,小岩店,まぜそば(麺)マゼロー 小岩店,まぜそばめんまぜろー,https://ramendb.supleks.jp/s/117409.html,78.751,24,東京都,江戸川区,南小岩8-14-7 第2杉浦ビルディング,35.733875998594065,139.88332058832827,不明,11:30〜14:30／17:00〜21:00,月曜日,JR中央・総武緩行線『小岩駅』（160m）,"マゼロー（小）豚1枚 780円
マゼロー（小）豚2枚 880円
マゼロー（大）豚1枚 880円
マゼロー（大）豚2枚 980円
※（小）麺300g・（大）麺400g、少なめ・半麺できます。

ラーメン豚1枚 780円
ラーメン豚2枚 880円

トッピング
・カラロータレ（辛） 50円
・フライドオニオン増し 50円
・カレー粉 50円
・生卵 80円
・ガリマヨ 80円
・超ニンニク 80円
・チーズ 100円
・カロリーカード 200円
・追加豚2枚 180円

卓上調味料
・白胡椒
・酢
・ラー油
・魚粉",,,,https://twitter.com/mazero_koiwa,
371,ラーメン☆ビリープラス,,ラーメン☆ビリープラス,らーめん びりーぷらす,https://ramendb.supleks.jp/s/111708.html,78.737,16,宮城県,仙台市青葉区,中央2-6-34,38.2621131,140.87824969999997,不明,11:00～翌2:00,無休,JR仙石線、仙台市営地下鉄南北線など『あおば通駅』（153m）,,,http://www.jyonetsu.co.jp/billy/index.html,,,
372,麺屋 さくら,,麺屋 さくら,めんや さくら,https://ramendb.supleks.jp/s/74093.html,78.724,24,栃木県,宇都宮市,簗瀬町1593-1,36.54297756631551,139.8906384566494,非公開,"11:30～14:30／18:00～22:00
[金・土] 11:30～14:30／18:00～22:30
[日] 18:30～22:00
※売り切れ次第終了",月曜,東北新幹線、山形新幹線など『宇都宮駅』（1.9km）,"G系ラーメン 850円
塩 870円
油そば 770円
まぜそば 980円
つけ麺 930円
豚まし 200円
豚バラ軟骨 100円
生卵 50円
豚一枚 130円
スライスチーズ 50円
味つき国産うずら3個 90円
キリン瓶ビール 500円
魚粉 50円
大盛 100円",,,,,
373,豚の穴,,豚の穴,ぶたのあな,https://ramendb.supleks.jp/s/111053.html,78.715,25,千葉県,いすみ市,岬町江場土2217-2,35.301007287807074,140.39823845459637,不明,11:00～15:00／17:30～22:00（L.O.21:30）,"無休
https://www.instagram.com/p/BxHdgXTh3vV/",JR外房線『長者町駅』（1.3km）,"小ラーメン 750円
大ラーメン 850円
小ブタ 850円
大ブタ 950円
小ブタダブル 950円
大ブタダブル 1,050円
＊無料トッピング
やさい・にんにく・アブラ・カラメ

半ライス 70円
ライス 150円
生たまご 50円

味噌あじ＋100円
辛味噌あじ＋150円

小つけ麺 850円
大つけ麺 950円","カウンター4、テーブル2x2、テーブル4x2
麺は、浅草開花楼。
コールは注文の時に。",,,https://twitter.com/butanoana2018,https://www.instagram.com/butanoana2018
374,つけめん・豚そば 活龍,牛久店,つけめん・豚そば 活龍 牛久店,つけめん ぶたそば かつりゅう,https://ramendb.supleks.jp/s/58158.html,78.696,125,茨城県,牛久市,神谷1-41-4,35.9742487308429,140.151479355329,不明,11:30～14:30／17:30～22:00,"月曜
※祝日の場合は営業、翌日休",JR常磐線(取手～いわき)『牛久駅』（947m）,"＜つけ麺＞
つけめん...830円
肉つけめん...990円
麺増量...並300g、中400g、大450g

＜ラーメン＞
豚そば...730円
豚そぱ(2枚)...880円
豚そば(3枚)...990円
豚みそ...830円
豚みそ(2枚)...980円
豚みそ(3枚)...1110円
豚まぜ...880円
麺増量...並250g、大375g

手もみ中華そば...650円
麺増量...並220g、大330g
とんこつ醤油...780円
麺増量...並200g、大250g

ちびっ子らーめん&おもちゃ...400円

タンタン麺...810円

龍神餃子...280円

＜ごはんもの＞
炙りチャーシュー丼...350円(普)250円(小)
ぎょうざセット...350円
ごはん...150円
半ごはん...100円

＜厳選トッピング＞
自家製チャーシュー...200円
特製味玉...100円
大判のり...100円
極太メンマ...100円","「龍神麺 牛久店」が、店名、メニューを一新。
活龍メニューの「つけ麺」に龍郎メニューに近い「豚そば」
龍神麺メニューもある。",,,https://twitter.com/55_ushiku,
375,麺や豚髭,,麺や豚髭,めんやぶたひげ,https://ramendb.supleks.jp/s/58846.html,78.686,78,埼玉県,川口市,前川1-13-17,35.832748027281156,139.71053524662705,048-262-5877,11:00～15:00,日曜、祝日,JR京浜東北線『蕨駅』（1.9km）,"ラーメン小 750円(200g)
ラーメン中 850円(300g)
ラーメン大 950円(400g)

レディスラーメン 650円
(150g．ヤサイ増し不可)

まぜそば小 850円
まぜそば中 950円
まぜそば大 1050円

味噌ラーメン小 850円※
味噌ラーメン中 950円※
味噌ラーメン大 1050円※

豚髭丼 350円(チャーコロ・漬けニンニク)

ぶた 200円(チャーシュー2枚)
ぶたW 400円（チャーシュー4枚）
味玉 100円
生卵 50円
ライス 150円

※近日中に再開予定

(2018.8.25現在)","無料トッピングは券売機での食券制に変更

無料トッピングは
・やさいは、「チョイマシ半分」(500g)「チョイマシ」(1kg)「増し」(1.5kg)
・調味料は、「ニンニク増し」、「カラメ増し」、「アブラ増し」


・デフォルトでニンニク入り．
デフォルトのニンニクはトッピングではなく、スープに少量投入されているため「ニンニク無し」は食券提出時に伝える．
ニンニク希望であれば、コールした方がよい．

・「麵かため・柔らかめ」は食券提出時に伝える．


満席時は食券購入の上、店外に並ぶ．


卓上の調味料は、酢、胡椒、一味で、タレは無し

入り口に段差有り
れんげ、子供用取り皿有り",,,https://twitter.com/butahige001,
376,ラッキー食堂まとや,千曲店,ラッキー食堂まとや 千曲店,らっきーしょくどうまとや ちくまてん,https://ramendb.supleks.jp/s/70520.html,78.683,57,長野県,千曲市,打沢27‐8,36.5235034,138.12584330000004,026-273-5266,11:00～15:00／17:00～21:00（L.O.各15分前）,月曜日,しなの鉄道線『屋代駅』（975m）,"ゴリラー麺 750円
インチキゴリラー麺 850円
スーパーゴリラー麺 1200円
焼肉パンチヌードル 950円
海鮮ちゃんぽん 890円
中華そば 650円
豚骨(醤油or味噌) 720円
ラッキーつけ麺 800円
インキチつけ麺 900円
お子さまラーメンセット 100円
定食ほか","麺屋蕪村 肉が8/15に閉店。
長野市のラッキー食堂 まとやの千曲店として9/4にオープン。
店長は麺屋蕪村肉と同じ方。",,,,
377,自家製ラーメン麺屋ラッキー,,自家製ラーメン麺屋ラッキー,じかせいらーめんめんやらっきー,https://ramendb.supleks.jp/s/124778.html,78.667,18,群馬県,前橋市,東善町76,36.34471759358468,139.1276238042992,027-888-6623,11:00〜15:00／18:00〜23:00,,JR両毛線『駒形駅』（1.5km）,●ラーメン(並盛・230g・全マシ)800円,"6年間のラーメン企業経験を生かして作成した自家製ラーメン、まぜそばをお客様に提供致します。
プレオープン 2020/3/25〜27
●券売機で食券を購入
●写真撮影可能",,,https://twitter.com/menyalucky2325,
378,七人の侍,,七人の侍,しちにんのさむらい,https://ramendb.supleks.jp/s/212.html,78.654,180,東京都,豊島区,東池袋2-57-2,35.733177591295,139.71789300442,03-3980-6603,"11:00〜20:00
（6／21～7／11まで）",日曜日,JR山手線、JR埼京線など『池袋駅』（695m）,"中華そば 650円
特中華そば 900円
（大盛100円増・特盛150円増）

肉つけそば 880円
つけそば 750円
特つけそば 1000円
（大盛・特盛、同値段）

三郎 680円【平日13:00～、土日祝日11:00～】
豚三郎 930円
（大盛・特盛、同値段）

その他 ビール、味付卵、生たまご、ぶためしなど...","魚介系のラーメン・つけそばのお店「つけそば」は麺量がとても多い。
つけそばの場合、並350g、大盛500g、特盛700g",,,,
